UserID,Taken_product,Yearly_avg_view_on_travel_page,preferred_device,total_likes_on_outstation_checkin_given,yearly_avg_Outstation_checkins,member_in_family,preferred_location_type,Yearly_avg_comment_on_travel_page,total_likes_on_outofstation_checkin_received,week_since_last_outstation_checkin,following_company_page,montly_avg_comment_on_company_page,working_flag,travelling_network_rating,Adult_flag,Daily_Avg_mins_spend_on_traveling_page
1000236,No,322.0,Mobile,36190.0,16.0,3,Social media,80.0,16064,5,1.0,22,Yes,3,1.0,22.0
1000237,Yes,247.0,Mobile,16275.0,1.0,2,Financial,39.0,2707,7,0.0,20,Yes,1,0.0,13.0
1000238,No,271.0,Mobile,28076.0,1.0,4,Financial,79.0,19068,1,1.0,18,No,4,0.0,33.0
1000239,No,240.0,Mobile,28076.0,1.0,2,Financial,56.0,3931,2,0.0,11,No,1,1.0,6.0
1000240,Yes,240.0,Mobile,18025.0,1.0,3,Beach,62.0,3730,0,1.0,14,No,4,0.0,4.0
1000241,No,292.0,Mobile,50085.0,1.0,4,Medical,96.0,2232,7,0.0,14,No,3,3.0,7.0
1000242,No,240.0,Mobile,34160.0,26.0,4,Social media,75.0,4465,0,0.0,18,No,1,0.0,4.0
1000243,No,307.0,Mobile,49385.0,19.0,2,Financial,75.0,3072,2,0.0,16,No,1,2.0,17.0
1000244,No,300.0,Mobile,45500.0,24.0,2,Entertainment,62.0,3319,1,0.0,17,No,1,2.0,9.0
1000245,No,271.0,Mobile,8820.0,1.0,3,Other,70.0,19202,0,0.0,11,No,3,1.0,25.0
1000246,No,232.0,Mobile,46445.0,1.0,4,Medical,73.0,13675,9,0.0,12,No,1,1.0,9.0
1000247,No,247.0,Mobile,29120.0,1.0,4,Financial,63.0,2911,1,0.0,13,No,3,1.0,2.0
1000248,No,255.0,Mobile,16450.0,1.0,4,Financial,84.0,5957,6,0.0,13,No,2,1.0,13.0
1000249,No,277.0,Mobile,35595.0,1.0,2,Medical,83.0,3920,2,0.0,14,No,1,1.0,17.0
1000250,No,271.0,Mobile,41965.0,1.0,4,Financial,77.0,6434,4,0.0,17,No,4,1.0,9.0
1000251,Yes,277.0,Mobile,17640.0,10.0,3,Medical,61.0,10048,6,0.0,11,No,2,2.0,17.0
1000252,No,292.0,Mobile,17675.0,1.0,4,Movie,64.0,10938,0,0.0,25,Yes,4,0.0,20.0
1000253,No,217.0,Mobile,23275.0,15.0,3,Financial,60.0,2340,1,0.0,19,No,1,0.0,6.0
1000254,No,271.0,Mobile,32060.0,17.0,2,Financial,82.0,6545,3,1.0,13,No,3,0.0,10.0
1000255,No,217.0,Mobile,43645.0,4.0,2,Social media,45.0,6931,2,0.0,14,No,4,1.0,10.0
1000256,No,187.0,Mobile,23975.0,4.0,3,Financial,62.0,4898,0,0.0,12,No,4,2.0,5.0
1000257,No,271.0,Mobile,9415.0,1.0,3,Medical,56.0,2593,0,1.0,11,No,3,1.0,10.0
1000258,No,300.0,Mobile,49560.0,1.0,2,Medical,49.0,19436,0,0.0,19,No,4,1.0,22.0
1000259,No,382.0,Mobile,29155.0,1.0,3,Financial,96.0,2723,1,0.0,11,No,2,0.0,1.0
1000260,Yes,232.0,Mobile,10745.0,29.0,2,Medical,71.0,3479,0,0.0,11,No,2,0.0,6.0
1000261,No,240.0,Mobile,45885.0,1.0,3,Financial,100.0,2794,1,0.0,20,Yes,3,0.0,5.0
1000262,No,285.0,Mobile,46445.0,1.0,2,Financial,39.0,5249,3,0.0,18,No,4,1.0,13.0
1000263,No,240.0,Mobile,4480.0,1.0,1,Entertainment,84.0,2176,4,0.0,13,No,4,0.0,9.0
1000264,No,345.0,Mobile,17080.0,1.0,3,Entertainment,75.0,16872,3,1.0,12,No,2,1.0,28.0
1000265,Yes,210.0,Mobile,18515.0,1.0,4,Financial,79.0,3485,2,0.0,11,No,3,0.0,5.0
1000266,No,217.0,Mobile,42350.0,1.0,3,Medical,75.0,6644,2,0.0,19,No,2,2.0,10.0
1000267,No,232.0,Mobile,51205.0,23.0,3,Medical,75.0,5582,0,0.0,21,Yes,2,1.0,10.0
1000268,No,187.0,Mobile,23625.0,1.0,2,Financial,85.0,4000,1,0.0,12,No,4,2.0,6.0
1000269,No,271.0,Mobile,48475.0,20.0,2,Medical,79.0,13496,0,1.0,14,No,2,0.0,21.0
1000270,No,270.0,Mobile,49105.0,1.0,3,Financial,47.0,3210,0,0.0,11,No,3,1.0,16.0
1000271,No,412.0,Mobile,15820.0,1.0,3,Medical,81.0,19045,0,1.0,14,No,3,0.0,37.0
1000272,Yes,352.0,Mobile,23310.0,29.0,4,Financial,88.0,11849,1,1.0,12,No,4,1.0,10.0
1000273,No,210.0,Mobile,40530.0,1.0,3,Medical,94.0,2070,1,0.0,23,Yes,4,1.0,5.0
1000274,No,277.0,Mobile,7980.0,1.0,4,Medical,98.0,6502,4,0.0,14,No,2,1.0,7.0
1000275,No,157.0,Mobile,34860.0,1.0,2,Medical,100.0,3230,1,0.0,17,No,1,0.0,3.0
1000276,No,277.0,Mobile,25480.0,1.0,4,Medical,80.0,13603,2,1.0,18,No,1,2.0,15.0
1000277,No,262.0,Mobile,46025.0,22.0,3,Financial,71.0,11996,7,0.0,18,No,2,1.0,10.0
1000278,No,285.0,Mobile,28076.0,1.0,2,Medical,44.0,5605,1,1.0,24,Yes,3,1.0,8.0
1000279,No,195.0,Mobile,51765.0,1.0,3,Financial,84.0,6397,1,0.0,20,Yes,1,1.0,6.0
1000280,No,375.0,Mobile,27895.0,1.0,1,Financial,96.0,19144,3,0.0,14,No,1,2.0,28.0
1000281,No,397.0,Mobile,28076.0,1.0,4,Medical,45.0,17584,3,1.0,16,No,4,3.0,21.0
1000282,No,271.0,Mobile,28076.0,1.0,1,Financial,99.0,4907,1,0.0,25,Yes,3,0.0,20.0
1000283,No,217.0,Mobile,15470.0,1.0,2,Financial,44.0,4554,1,0.0,18,No,1,0.0,10.0
1000284,No,412.0,Mobile,5145.0,20.0,2,Entertainment,37.0,5415,3,1.0,19,No,4,1.0,12.0
1000285,No,195.0,Mobile,17360.0,11.0,2,Medical,60.0,4741,1,1.0,13,No,3,1.0,5.0
1000286,No,277.0,Mobile,48020.0,1.0,3,Financial,42.0,2115,1,0.0,12,No,2,0.0,17.0
1000287,Yes,330.0,Mobile,32200.0,24.0,3,Financial,43.0,3161,3,1.0,22,Yes,4,1.0,19.0
1000288,No,285.0,Mobile,24080.0,23.0,4,Beach,82.0,5745,9,0.0,14,No,2,1.0,10.0
1000289,Yes,195.0,Mobile,50715.0,16.0,4,Medical,45.0,2373,2,1.0,13,No,4,1.0,5.0
1000290,No,210.0,Mobile,39095.0,1.0,2,Financial,75.0,3310,1,0.0,21,Yes,4,0.0,5.0
1000291,No,367.0,Mobile,22260.0,10.0,4,Financial,75.0,18665,9,1.0,11,No,4,0.0,22.0
1000292,No,270.0,Mobile,17710.0,1.0,3,Entertainment,3.0,4485,4,0.0,12,No,4,0.0,10.0
1000293,No,232.0,Mobile,28076.0,1.0,3,Social media,84.0,2789,1,0.0,11,No,3,1.0,2.0
1000294,Yes,195.0,Mobile,33250.0,1.0,4,Social media,48.0,5828,1,1.0,12,No,2,0.0,8.0
1000295,No,277.0,Mobile,31115.0,1.0,3,Medical,53.0,2326,1,1.0,12,No,3,3.0,4.0
1000296,No,271.0,Mobile,19425.0,26.0,3,Social media,77.0,13525,5,0.0,14,No,4,1.0,23.0
1000297,Yes,35.0,Mobile,8050.0,1.0,3,Financial,54.0,1420,1,0.0,13,No,3,0.0,0.0
1000298,No,262.0,Mobile,43120.0,16.0,3,Social media,96.0,8020,0,0.0,15,No,3,2.0,12.0
1000299,No,270.0,Mobile,19810.0,18.0,4,Financial,81.0,3688,4,0.0,18,No,4,2.0,4.0
1000300,No,382.0,Mobile,45570.0,1.0,3,Medical,84.0,5482,5,0.0,18,No,4,1.0,13.0
1000301,No,307.0,Mobile,28076.0,1.0,4,Financial,88.0,16015,1,0.0,19,No,2,0.0,22.0
1000302,No,35.0,Mobile,28420.0,10.0,3,Medical,69.0,1200,1,0.0,12,No,1,0.0,0.0
1000303,No,210.0,Mobile,51660.0,16.0,2,Medical,68.0,5661,0,0.0,19,No,3,0.0,9.0
1000304,No,232.0,Mobile,7630.0,1.0,3,Entertainment,100.0,6929,4,0.0,11,No,2,1.0,10.0
1000305,No,292.0,Mobile,39620.0,1.0,3,Medical,48.0,9613,0,0.0,17,No,1,3.0,19.0
1000306,No,270.0,Mobile,38675.0,24.0,4,Financial,47.0,5674,7,0.0,15,No,3,1.0,11.0
1000307,No,240.0,Mobile,31710.0,1.0,3,Financial,91.0,5484,1,0.0,14,No,3,1.0,13.0
1000308,No,285.0,Mobile,29715.0,25.0,2,Financial,81.0,12061,3,0.0,17,No,3,1.0,19.0
1000309,No,435.0,Mobile,13650.0,1.0,4,Financial,32.0,5660,2,1.0,13,No,4,1.0,12.0
1000310,No,232.0,Mobile,24185.0,1.0,4,Entertainment,86.0,4821,0,1.0,12,No,3,1.0,6.0
1000311,No,232.0,Mobile,3710.0,1.0,3,Tour and Travel,62.0,6410,3,0.0,12,No,4,0.0,9.0
1000312,No,271.0,Mobile,43715.0,1.0,3,Financial,97.0,5210,1,0.0,18,No,1,1.0,24.0
1000313,No,232.0,Mobile,6720.0,1.0,4,Financial,32.0,2695,0,0.0,18,No,2,1.0,3.0
1000314,No,247.0,Mobile,28076.0,1.0,4,Financial,75.0,11878,6,0.0,11,No,2,2.0,12.0
1000315,No,292.0,Mobile,4095.0,10.0,1,Medical,75.0,17068,1,1.0,14,No,4,0.0,21.0
1000316,No,322.0,Mobile,6475.0,10.0,4,Financial,33.0,2455,0,0.0,19,No,1,0.0,9.0
1000317,No,367.0,Mobile,38185.0,1.0,2,Entertainment,90.0,13964,7,1.0,12,No,4,0.0,25.0
1000318,Yes,271.0,Mobile,25305.0,1.0,4,Medical,85.0,4941,2,0.0,15,No,1,0.0,11.0
1000319,No,202.0,Mobile,42700.0,1.0,3,Financial,85.0,2478,1,1.0,12,No,2,0.0,4.0
1000320,No,240.0,Mobile,20580.0,1.0,2,Entertainment,65.0,5228,1,1.0,11,No,4,0.0,13.0
1000321,No,202.0,Mobile,48195.0,1.0,3,Financial,74.0,4478,1,1.0,11,No,1,0.0,5.0
1000322,No,232.0,Mobile,24185.0,1.0,3,Social media,73.0,7547,4,0.0,12,No,4,3.0,13.0
1000323,No,240.0,Mobile,35630.0,1.0,4,Medical,74.0,5055,7,0.0,16,No,3,0.0,10.0
1000324,Yes,210.0,Mobile,40495.0,1.0,4,Medical,84.0,3464,5,1.0,13,No,4,0.0,5.0
1000325,No,225.0,Mobile,44625.0,28.0,2,Medical,64.0,5775,1,0.0,13,No,4,2.0,11.0
1000326,No,232.0,Mobile,27930.0,1.0,2,Financial,48.0,8943,1,0.0,24,Yes,1,1.0,10.0
1000327,No,292.0,Mobile,23520.0,1.0,2,Medical,54.0,19272,1,0.0,15,No,1,1.0,21.0
1000328,Yes,292.0,Mobile,40670.0,1.0,2,Medical,41.0,5238,4,1.0,18,No,1,0.0,12.0
1000329,No,247.0,Mobile,17780.0,10.0,3,Social media,46.0,4682,3,0.0,14,No,3,0.0,9.0
1000330,No,352.0,Mobile,51870.0,1.0,5,Financial,42.0,18300,4,0.0,11,No,2,1.0,21.0
1000331,No,322.0,Mobile,19565.0,10.0,4,Financial,82.0,5257,1,0.0,11,No,2,1.0,9.0
1000332,No,202.0,Mobile,7350.0,1.0,1,Social media,73.0,6349,0,1.0,13,No,4,1.0,6.0
1000333,No,405.0,Mobile,32480.0,20.0,4,Financial,31.0,4869,3,0.0,12,No,4,0.0,20.0
1000334,No,322.0,Mobile,35035.0,1.0,3,Financial,43.0,9985,8,0.0,16,No,1,1.0,10.0
1000335,No,271.0,Mobile,19215.0,1.0,4,Other,75.0,3697,9,0.0,14,No,1,2.0,12.0
1000336,No,300.0,Mobile,39340.0,1.0,2,Beach,57.0,7457,2,1.0,22,Yes,3,3.0,6.0
1000337,Yes,217.0,Mobile,11130.0,1.0,4,Other,77.0,2119,1,0.0,11,No,4,0.0,7.0
1000338,No,217.0,Mobile,25830.0,1.0,5,Other,75.0,3983,0,0.0,17,No,3,0.0,4.0
1000339,No,225.0,Mobile,19950.0,1.0,3,Social media,75.0,6118,1,0.0,13,No,3,3.0,10.0
1000340,No,202.0,Mobile,39550.0,1.0,4,Social media,56.0,6214,1,0.0,18,No,1,1.0,8.0
1000341,No,277.0,Mobile,41720.0,1.0,2,Medical,61.0,6347,7,0.0,16,No,3,2.0,8.0
1000342,No,285.0,Mobile,12005.0,15.0,2,Financial,92.0,11510,0,1.0,14,No,2,1.0,12.0
1000343,No,232.0,Mobile,28076.0,1.0,4,Medical,39.0,7143,1,1.0,14,No,3,0.0,11.0
1000344,No,217.0,Mobile,28076.0,10.0,1,Social media,39.0,8268,1,1.0,14,No,1,2.0,7.0
1000345,No,262.0,Mobile,45360.0,1.0,4,Entertainment,62.0,8095,0,0.0,13,No,4,0.0,17.0
1000346,No,271.0,Mobile,45815.0,26.0,1,Financial,83.0,2904,1,0.0,12,No,3,2.0,4.0
1000347,No,307.0,Mobile,28076.0,1.0,3,Medical,95.0,6032,6,1.0,15,No,4,0.0,8.0
1000348,No,352.0,Mobile,28076.0,1.0,1,Medical,99.0,2976,3,0.0,19,No,1,0.0,5.0
1000349,No,271.0,Mobile,28076.0,23.0,5,Financial,44.0,15992,2,0.0,14,No,2,0.0,16.0
1000350,No,217.0,Mobile,26110.0,1.0,3,Financial,61.0,4649,1,0.0,14,No,1,1.0,4.0
1000351,No,271.0,Mobile,19040.0,1.0,1,Entertainment,52.0,2696,0,1.0,11,No,3,1.0,4.0
1000352,No,240.0,Mobile,37170.0,1.0,3,Medical,75.0,2370,1,0.0,13,No,3,1.0,8.0
1000353,No,360.0,Mobile,18550.0,29.0,1,Medical,91.0,12504,3,0.0,21,Yes,2,1.0,15.0
1000354,No,277.0,Mobile,46165.0,1.0,3,Medical,51.0,5974,4,1.0,13,No,1,2.0,13.0
1000355,No,225.0,Mobile,22435.0,25.0,2,Entertainment,85.0,4736,7,1.0,12,No,2,1.0,4.0
1000356,No,195.0,Mobile,32655.0,1.0,3,Financial,57.0,5296,1,0.0,17,No,2,1.0,8.0
1000357,No,271.0,Mobile,46620.0,1.0,4,Other,98.0,6781,3,0.0,23,Yes,2,0.0,14.0
1000358,Yes,157.0,Mobile,26460.0,1.0,1,Entertainment,99.0,2174,1,1.0,11,No,3,0.0,3.0
1000359,No,270.0,Mobile,29575.0,1.0,5,Medical,45.0,6653,4,0.0,15,No,2,0.0,7.0
1000360,No,270.0,Mobile,18935.0,1.0,4,Medical,48.0,9699,4,0.0,11,No,1,1.0,16.0
1000361,No,427.0,Mobile,28076.0,1.0,4,Medical,88.0,6755,2,0.0,11,No,3,0.0,15.0
1000362,No,300.0,Mobile,40985.0,10.0,4,Financial,46.0,2213,3,1.0,13,No,3,1.0,10.0
1000363,No,157.0,Mobile,31325.0,1.0,2,Medical,39.0,2610,1,0.0,24,Yes,3,0.0,3.0
1000364,Yes,247.0,Mobile,12250.0,1.0,3,Social media,34.0,2851,1,1.0,13,No,2,0.0,1.0
1000365,No,277.0,Mobile,32235.0,10.0,3,Medical,98.0,3452,6,0.0,20,Yes,2,1.0,17.0
1000366,No,345.0,Mobile,40040.0,1.0,4,Medical,3.0,5258,2,0.0,14,No,3,0.0,7.0
1000367,Yes,307.0,Mobile,5005.0,1.0,3,Social media,56.0,9355,1,0.0,18,No,3,0.0,8.0
1000368,No,375.0,Mobile,36610.0,10.0,3,Entertainment,100.0,10496,6,0.0,15,No,4,0.0,20.0
1000369,Yes,300.0,Mobile,20125.0,22.0,2,Social media,68.0,6380,2,1.0,12,No,1,2.0,8.0
1000370,No,232.0,Mobile,28076.0,1.0,4,Financial,42.0,2657,0,1.0,16,No,4,0.0,3.0
1000371,Yes,157.0,Mobile,5460.0,12.0,3,Financial,90.0,2716,1,0.0,15,No,4,0.0,1.0
1000372,No,217.0,Mobile,44905.0,23.0,3,Financial,54.0,2201,9,0.0,16,No,4,0.0,6.0
1000373,No,262.0,Mobile,26425.0,1.0,4,Financial,97.0,6540,9,0.0,19,No,3,0.0,10.0
1000374,No,202.0,Mobile,51415.0,1.0,2,Medical,82.0,3816,1,0.0,11,No,2,1.0,5.0
1000375,No,210.0,Mobile,10640.0,1.0,4,Financial,92.0,5253,1,0.0,16,No,4,0.0,7.0
1000376,No,367.0,Mobile,44135.0,1.0,3,Other,31.0,10965,8,0.0,24,Yes,3,0.0,26.0
1000377,No,382.0,Mobile,41230.0,14.0,2,Financial,87.0,4936,4,0.0,11,No,3,1.0,18.0
1000378,No,270.0,Mobile,11515.0,1.0,3,Financial,96.0,2543,4,0.0,13,No,2,1.0,6.0
1000379,Yes,255.0,Mobile,47670.0,19.0,3,Social media,67.0,5304,8,1.0,13,No,2,0.0,9.0
1000380,No,412.0,Mobile,45885.0,1.0,3,Financial,97.0,16659,2,1.0,13,No,3,0.0,30.0
1000381,No,180.0,Mobile,47985.0,10.0,4,Social media,77.0,4260,1,1.0,12,No,4,1.0,5.0
1000382,No,225.0,Mobile,7070.0,1.0,1,Entertainment,72.0,2476,1,0.0,18,No,1,1.0,1.0
1000383,Yes,195.0,Mobile,20125.0,1.0,1,Entertainment,73.0,3102,0,0.0,22,Yes,3,0.0,7.0
1000384,No,165.0,Mobile,8855.0,11.0,3,Medical,43.0,2244,1,0.0,13,No,4,1.0,2.0
1000385,No,270.0,Mobile,5740.0,1.0,2,Medical,61.0,7596,1,0.0,13,No,2,2.0,10.0
1000386,Yes,225.0,Mobile,16240.0,1.0,3,Entertainment,75.0,2285,9,1.0,23,Yes,3,0.0,3.0
1000387,No,277.0,Mobile,38745.0,14.0,3,Financial,75.0,3034,1,0.0,12,No,3,1.0,18.0
1000388,No,300.0,Mobile,26565.0,1.0,2,Social media,46.0,5715,7,0.0,12,No,3,2.0,8.0
1000389,No,271.0,Mobile,7035.0,1.0,4,Financial,95.0,2576,3,0.0,16,No,2,1.0,8.0
1000390,No,277.0,Mobile,45675.0,10.0,4,Financial,49.0,4197,2,1.0,12,No,4,0.0,18.0
1000391,No,322.0,Mobile,34370.0,12.0,3,Financial,59.0,14336,1,0.0,11,No,3,1.0,25.0
1000392,No,300.0,Mobile,19425.0,1.0,3,Medical,78.0,3448,6,0.0,22,Yes,2,1.0,20.0
1000393,No,405.0,Mobile,28735.0,1.0,2,Medical,86.0,19406,4,0.0,11,No,3,1.0,24.0
1000394,No,255.0,Mobile,48335.0,1.0,4,Social media,72.0,6538,9,0.0,15,No,1,1.0,6.0
1000395,No,232.0,Mobile,16800.0,1.0,2,Medical,31.0,4306,1,0.0,12,No,2,1.0,13.0
1000396,No,322.0,Mobile,10955.0,21.0,3,Medical,61.0,2258,7,0.0,20,Yes,1,1.0,8.0
1000397,No,322.0,Mobile,51555.0,1.0,4,Other,74.0,4522,4,1.0,14,No,4,0.0,8.0
1000398,No,187.0,Mobile,31185.0,1.0,2,Financial,99.0,4487,1,1.0,11,No,2,0.0,5.0
1000399,No,277.0,Mobile,37205.0,25.0,5,Medical,72.0,4449,3,1.0,15,No,1,2.0,15.0
1000400,No,232.0,Mobile,11515.0,1.0,2,Financial,98.0,2218,1,0.0,12,No,3,1.0,4.0
1000401,No,292.0,Mobile,42630.0,1.0,1,Financial,52.0,19197,1,1.0,14,No,3,1.0,21.0
1000402,No,271.0,Mobile,31710.0,1.0,3,Financial,86.0,13212,9,0.0,11,No,4,3.0,36.0
1000403,No,225.0,Mobile,37870.0,12.0,3,Entertainment,83.0,6577,0,0.0,11,No,2,0.0,6.0
1000404,No,307.0,Mobile,22575.0,1.0,3,Social media,49.0,8392,1,0.0,16,No,3,1.0,10.0
1000405,No,210.0,Mobile,45500.0,17.0,2,Medical,79.0,4558,1,0.0,12,No,4,1.0,10.0
1000406,Yes,187.0,Mobile,24080.0,1.0,3,Medical,91.0,4031,5,0.0,13,No,3,1.0,6.0
1000407,No,271.0,Mobile,11165.0,1.0,3,Medical,39.0,7969,2,1.0,14,No,3,0.0,28.0
1000408,No,271.0,Mobile,6720.0,10.0,2,Beach,69.0,2654,3,0.0,21,Yes,4,2.0,8.0
1000409,No,271.0,Mobile,52150.0,1.0,2,Financial,3.0,16555,2,0.0,13,No,4,0.0,31.0
1000410,No,271.0,Mobile,18620.0,29.0,2,Financial,92.0,4556,2,0.0,11,No,2,1.0,19.0
1000411,No,225.0,Mobile,11095.0,1.0,3,Financial,43.0,6091,2,0.0,20,Yes,3,0.0,11.0
1000412,No,450.0,Mobile,14770.0,1.0,3,Financial,41.0,19566,5,0.0,11,No,4,0.0,33.0
1000413,No,345.0,Mobile,51975.0,18.0,3,Medical,87.0,4810,2,0.0,14,No,3,1.0,19.0
1000414,No,271.0,Mobile,47880.0,28.0,4,Entertainment,88.0,4523,0,0.0,11,No,4,3.0,7.0
1000415,Yes,180.0,Mobile,50680.0,1.0,1,Entertainment,62.0,3202,1,1.0,16,No,2,0.0,6.0
1000416,Yes,255.0,Mobile,10360.0,1.0,2,Social media,33.0,2351,0,0.0,16,No,4,1.0,3.0
1000417,No,285.0,Mobile,52150.0,1.0,2,Financial,42.0,1702,1,1.0,23,Yes,3,1.0,1.0
1000418,No,300.0,Mobile,48930.0,1.0,4,Financial,79.0,18041,0,0.0,14,No,4,0.0,21.0
1000419,No,195.0,Mobile,47215.0,23.0,3,Financial,90.0,2886,1,0.0,22,Yes,2,2.0,3.0
1000420,No,225.0,Mobile,49000.0,1.0,3,Financial,53.0,2097,4,0.0,15,No,3,1.0,9.0
1000421,No,217.0,Mobile,34510.0,1.0,4,Medical,93.0,11935,1,0.0,18,No,3,0.0,10.0
1000422,Yes,217.0,Mobile,28076.0,25.0,5,Entertainment,71.0,2546,5,0.0,16,No,2,0.0,6.0
1000423,Yes,271.0,Mobile,28076.0,1.0,2,Entertainment,52.0,2564,1,0.0,12,No,3,0.0,1.0
1000424,No,225.0,Mobile,48930.0,22.0,4,Other,69.0,8412,0,0.0,11,No,3,0.0,10.0
1000425,No,427.0,Mobile,7350.0,29.0,3,Social media,56.0,14118,3,0.0,12,No,3,1.0,32.0
1000426,No,375.0,Mobile,38465.0,29.0,4,Financial,88.0,17046,0,0.0,15,No,2,1.0,28.0
1000427,No,225.0,Mobile,39060.0,1.0,3,Medical,49.0,2564,0,0.0,14,No,3,0.0,12.0
1000428,No,450.0,Mobile,152465.0,28.0,3,Social media,80.0,10266,4,0.0,19,No,4,0.0,22.0
1000429,No,352.0,Mobile,34405.0,1.0,2,Medical,65.0,5070,5,0.0,13,No,3,3.0,20.0
1000430,No,345.0,Mobile,35315.0,1.0,3,Financial,51.0,17861,6,0.0,13,No,3,0.0,26.0
1000431,No,262.0,Mobile,28076.0,22.0,3,Financial,46.0,4230,0,0.0,15,No,3,0.0,6.0
1000432,No,405.0,Mobile,19180.0,1.0,4,Financial,42.0,3780,7,0.0,11,No,3,0.0,19.0
1000433,No,255.0,Mobile,45605.0,1.0,4,Financial,62.0,2768,3,0.0,12,No,3,1.0,14.0
1000434,No,345.0,Mobile,39375.0,10.0,3,Social media,75.0,9071,2,1.0,19,No,3,1.0,15.0
1000435,No,232.0,Mobile,44590.0,1.0,1,Financial,75.0,10648,1,0.0,25,Yes,4,1.0,13.0
1000436,Yes,247.0,Mobile,44695.0,15.0,1,Medical,56.0,13610,7,1.0,12,No,4,0.0,15.0
1000437,Yes,247.0,Mobile,20545.0,10.0,1,Medical,38.0,3408,7,0.0,13,No,1,3.0,8.0
1000438,No,225.0,Mobile,14455.0,1.0,1,Social media,57.0,2983,0,0.0,14,No,1,0.0,4.0
1000439,No,262.0,Mobile,44660.0,16.0,3,Financial,72.0,7632,4,1.0,12,No,3,0.0,10.0
1000440,Yes,232.0,Mobile,18690.0,20.0,3,Financial,66.0,9824,3,0.0,12,No,1,0.0,12.0
1000441,Yes,255.0,Mobile,34580.0,23.0,3,Tour and Travel,43.0,9950,9,1.0,15,No,3,3.0,11.0
1000442,No,271.0,Mobile,51590.0,1.0,2,Other,97.0,2093,4,0.0,17,No,4,1.0,8.0
1000443,No,270.0,Mobile,22225.0,10.0,4,Medical,32.0,9980,1,0.0,14,No,4,0.0,10.0
1000444,Yes,165.0,Mobile,47880.0,1.0,1,Entertainment,99.0,3894,5,0.0,16,No,3,0.0,4.0
1000445,No,360.0,Mobile,5705.0,1.0,5,Social media,37.0,4051,2,0.0,14,No,1,1.0,14.0
1000446,No,412.0,Mobile,39095.0,18.0,5,Financial,83.0,16835,3,0.0,23,Yes,4,0.0,37.0
1000447,No,307.0,Mobile,9345.0,10.0,2,Financial,56.0,6230,7,0.0,14,No,4,0.0,16.0
1000448,No,262.0,Mobile,21665.0,4.0,3,Social media,85.0,4717,9,0.0,11,No,3,0.0,15.0
1000449,No,300.0,Mobile,10570.0,1.0,3,Financial,75.0,13237,7,0.0,15,No,3,0.0,22.0
1000450,No,292.0,Mobile,15505.0,1.0,1,Financial,48.0,3755,1,0.0,11,No,1,1.0,8.0
1000451,No,232.0,Mobile,28980.0,1.0,1,Financial,77.0,6582,4,1.0,13,No,3,0.0,10.0
1000452,No,271.0,Mobile,11165.0,24.0,3,Medical,56.0,7406,1,1.0,21,Yes,4,1.0,10.0
1000453,No,271.0,Mobile,19635.0,1.0,3,Other,61.0,4805,0,0.0,19,No,2,1.0,9.0
1000454,Yes,195.0,Mobile,14910.0,17.0,4,Financial,58.0,2741,0,1.0,11,No,2,1.0,8.0
1000455,No,217.0,Mobile,8120.0,19.0,3,Entertainment,34.0,4262,4,0.0,12,No,2,2.0,8.0
1000456,No,247.0,Mobile,32270.0,1.0,5,Medical,95.0,16184,4,0.0,19,No,3,1.0,10.0
1000457,No,232.0,Mobile,24080.0,1.0,3,Financial,44.0,11557,9,0.0,21,Yes,3,1.0,10.0
1000458,Yes,35.0,Mobile,45710.0,1.0,3,Social media,69.0,1878,1,1.0,14,No,4,0.0,0.0
1000459,No,300.0,Mobile,38290.0,28.0,3,Other,58.0,10932,3,0.0,15,No,3,1.0,20.0
1000460,No,307.0,Mobile,28076.0,1.0,4,Other,62.0,6811,2,1.0,17,No,1,0.0,10.0
1000461,No,195.0,Mobile,27125.0,29.0,2,Medical,45.0,4306,5,0.0,12,No,1,2.0,8.0
1000462,No,262.0,Mobile,6825.0,1.0,3,Medical,80.0,4859,1,0.0,16,No,4,0.0,5.0
1000463,No,255.0,Mobile,9030.0,21.0,4,Financial,74.0,5337,1,0.0,12,No,4,0.0,10.0
1000464,Yes,195.0,Mobile,16485.0,24.0,3,Entertainment,66.0,2340,1,1.0,18,No,2,0.0,1.0
1000465,No,277.0,Mobile,27965.0,1.0,3,Entertainment,59.0,7491,4,0.0,17,No,4,0.0,12.0
1000466,No,345.0,Mobile,36190.0,18.0,1,Medical,86.0,10527,5,0.0,11,No,4,0.0,28.0
1000467,No,307.0,Mobile,44660.0,1.0,5,Financial,91.0,16595,7,0.0,16,No,2,1.0,22.0
1000468,No,277.0,Mobile,4970.0,1.0,4,Medical,69.0,8834,1,0.0,13,No,4,1.0,9.0
1000469,No,271.0,Mobile,33460.0,1.0,2,Entertainment,78.0,5577,3,1.0,12,No,2,2.0,18.0
1000470,Yes,240.0,Mobile,51590.0,11.0,4,Other,60.0,4707,8,0.0,12,No,4,0.0,6.0
1000471,No,180.0,Mobile,18725.0,24.0,3,Medical,38.0,2400,0,0.0,13,No,3,2.0,3.0
1000472,No,285.0,Mobile,52325.0,10.0,3,Medical,76.0,9824,3,0.0,19,No,3,1.0,18.0
1000473,No,277.0,Mobile,15610.0,1.0,4,Financial,65.0,6447,6,0.0,12,No,2,1.0,8.0
1000474,No,367.0,Mobile,43575.0,18.0,4,Financial,58.0,19502,1,1.0,17,No,3,1.0,31.0
